Species	PFT
Parashorea aptera	(tree)
Parashorea densiflora	(tree)
Parashorea globosa	(tree)
Parashorea lucida	(tree)
Parashorea macrophylla	(tree)
Parashorea malaanonan	(tree)
Parashorea parvifolia	(tree)
Parashorea plicata	(tree)
Parashorea smythiesii	(tree)
Parashorea stellata	(tree)
Parashorea tomentella	(tree)
Parashorea warburgii	(tree)
Parasicyos dieterleae	not assigned
Parastemon urophyllus	(tree)
Parastemon versteeghii	(tree)
Paratecoma peroba	(tree)
Paratheria prostrata	grass
Parathesis amplifolia	(tree)
Parathesis bicolor	(tree)
Parathesis chiapensis	not assigned
Parathesis chrysophylla	not assigned
Parathesis crenulata	not assigned
Parathesis cubana	not assigned
Parathesis lenticellata	(tree)
Parathesis leptopa	not assigned
Parathesis microcalyx	not assigned
Parathesis rekoi	not assigned
Parathesis trichogyne	(tree)
Parathesis villosa	not assigned
Paratriaina xerophila	not assigned
Paratrophis heterophylla	not assigned
Paratrophis microphylla	not assigned
Parentucellia latifolia	forb
Parentucellia viscosa	forb
Pariana radiciflora	grass
Parietaria debilis	not assigned
Parietaria diffusa	not assigned
Parietaria judaica	conflicting (forb vs. shrub)
Parietaria micrantha	not assigned
Parietaria officinalis	forb
Parietaria pensylvanica	forb
Parinari anamensis	(tree)
Parinari asperula	(tree)
Parinari campestris	(tree)
Parinari capensis	(shrub)
Parinari congensis	(tree)
Parinari corymbosa	(tree)
Parinari costata	(tree)
Parinari curatellifolia	(tree)
Parinari excelsa	(tree)
Parinari glaberrima	(tree)
Parinari glabra	(tree)
Parinari goetzeniana	(tree)
Parinari guyanensis	not assigned
Parinari holstii	(shrub/tree)
Parinari insalarum	(tree)
Parinari klugii	(tree)
Parinari montana	(tree)
Parinari nitida	(tree)
Parinari nonda	(tree)
Parinari oblongifolia	(tree)
Parinari occidentalis	(tree)
Parinari pachyphylla	(tree)
Parinari parilis	(tree)
Parinari rodolphii	(tree)
Parinari rubiginosa	(tree)
Parinari villamilii	(tree)
Parinarium corymbosum	(tree)
Parinarium laurinum	not assigned
Parinarium macrophyllum	not assigned
Parinarium oblongifolium	(tree)
Paris polyphylla	forb
Paris quadrifolia	forb
Parishia insignis	(tree)
Parishia maingayi	(tree)
Parishia malabog	(tree)
Parishia paucijuga	(tree)
Parishia pubescens	(tree)
Parishia sericea	(tree)
Parkia balslevii	(tree)
Parkia bicolor	(legume?)
Parkia biglandulosa	(legume?)
Parkia biglobosa	(tree)
Parkia decussata	(legume?)
Parkia discolor	(legume?)
Parkia filicoidea	(tree)
Parkia gigantocarpa	(legume?)
Parkia igneiflora	(tree)
Parkia insignis	(legume?)
Parkia javanica	(tree)
Parkia multijuga	(tree)
Parkia nitida	(tree)
Parkia panurensis	(tree)
Parkia paraensis	(legume?)
Parkia pendula	(tree)
Parkia platycephala	(legume?)
Parkia singularis	(legume?)
Parkia speciosa	(tree)
Parkia sumatrana	(legume?)
Parkia timoriana	(legume?)
Parkia ulei	(legume?)
Parkia velutina	(tree)
Parkia versteeghii	(legume?)
Parkinsonia aculeata	(shrub)
Parkinsonia africana	(legume?)
Parkinsonia florida	(shrub)
Parkinsonia macrum	(legume?)
Parkinsonia microphylla	(legume?)
Parkinsonia praecox	(legume?)
Parkinsonia roxburghii	(legume?)
Parlatoria rostrata	not assigned
Parmentiera aculeata	not assigned
Parmentiera cereifera	not assigned
Parnassia crassifolia	not assigned
Parnassia fimbriata	forb
Parnassia glauca	not assigned
Parnassia kotzebuei	not assigned
Parnassia laxmannii	forb
Parnassia oreophila	not assigned
Parnassia palustris	forb
Parnassia wightiana	not assigned
Parochetus africanus	legume
Parodia ottonis	not assigned
Parodiodoxa chionophila	not assigned
Parolinia intermedia	forb
Parolinia ornata	not assigned
Parolinia schizogynoides	not assigned
Paronychia aretioides	not assigned
Paronychia argentea	forb
Paronychia brasiliana	not assigned
Paronychia capitata	forb
Paronychia decandra	conflicting (forb vs. shrub)
Paronychia kapela	not assigned
Paronychia sessiliflora	not assigned
Paronychia suffruticosa	(shrub)
Paropsia braunii	(shrub/tree)
Paropsia brazzeana	(shrub)
Paropsia grewioides	(shrub/tree)
Paropsia vareciformis	not assigned
Paropyrum anemonoides	forb
Parosela frutescens	(legume?)
Parquetina nigrescens	not assigned
Parrotia jacquemontiana	not assigned
Parrotia persica	not assigned
Parrotiopsis jacquemontiana	not assigned
Parrya nudicaulis	not assigned
Parsonsia alboflavescens	not assigned
Parsonsia brisbanensis	not assigned
Parsonsia brownii	not assigned
Parsonsia burnensis	not assigned
Parsonsia capsularis	not assigned
Parsonsia dorrigoensis	not assigned
Parsonsia eucalyptophylla	not assigned
Parsonsia fulva	not assigned
Parsonsia heterophylla	not assigned
Parsonsia howeana	not assigned
Parsonsia induplicata	not assigned
Parsonsia lanceolata	not assigned
Parsonsia largiflorens	not assigned
Parsonsia latifolia	not assigned
Parsonsia rotata	not assigned
Parsonsia spiralis	not assigned
Parsonsia straminea	not assigned
Parsonsia velutina	not assigned
Parsonsia ventricosa	not assigned
Parthenium argentatum	(shrub)
Parthenium hysterophorus	forb
Parthenium incanum	not assigned
Parthenium integrifolium	forb
Parthenium tomentosum	not assigned
Parthenocissus heterophylla	(shrub)
Parthenocissus himalayana	not assigned
Parthenocissus inserta	(shrub)
Parthenocissus quinquefolia	(shrub)
Parthenocissus tricuspidata	(shrub)
Parthenocissus vitacea	(shrub)
Pasaccardoa grantii	forb
Pasaccardoa jeffreyi	conflicting (forb vs. shrub)
Pasaccardoa procumbens	conflicting (forb vs. shrub)
Pasania edulis	not assigned
Pasania glabra	not assigned
Pascopyrum smithii	grass
Pasithea caerulea	forb
Paspalidium basicladum	grass
Paspalidium caespitosum	grass
Paspalidium clementii	grass
Paspalidium constrictum	grass
Paspalidium disjunctum	grass
Paspalidium distans	grass
Paspalidium flavidum	grass
Paspalidium gausum	grass
Paspalidium geminatum	grass
Paspalidium gracile	grass
Paspalidium grandispiculatum	grass
Paspalidium inaequale	grass
Paspalidium jubiflorum	grass
Paspalidium obtusifolium	grass
Paspalidium rarum	grass
Paspalum almum	grass
Paspalum auriculatum	grass
Paspalum boscianum	grass
Paspalum brunneum	grass
Paspalum candidum	grass
Paspalum ciliatifolium	grass
Paspalum commersonii	grass
Paspalum conjugacum	grass
Paspalum conjugatum	grass
Paspalum depauperatum	grass
Paspalum dilatatum	grass
Paspalum distichum	grass
Paspalum fasciculatum	grass
Paspalum floridanum	grass
Paspalum fluitans	grass
Paspalum geminiflorum	grass
Paspalum giganteum	grass
Paspalum glumaceum	grass
Paspalum grandiflora	grass
Paspalum hartwegianum	grass
Paspalum hieronymi	grass
Paspalum intermedium	grass
Paspalum juergensii	grass
Paspalum jurgensii	grass
Paspalum laeve	grass
Paspalum lamprocaryon	grass
Paspalum lividum	grass
Paspalum malacophyllum	grass
Paspalum mandiocanum	grass
Paspalum nicorae	grass
Paspalum notatum	grass
Paspalum orbiculare	grass
Paspalum paniculatum	grass
Paspalum paspalodes	grass
Paspalum pauciciliatum	grass
Paspalum paucispicatum	grass
Paspalum platyphyllum	grass
Paspalum plicatulum	grass
Paspalum polystachyum	grass
Paspalum pubiflorum	grass
Paspalum pumilum	grass
Paspalum quadrifarium	grass
Paspalum rojasii	grass
Paspalum scorbiculatum	grass
Paspalum scrobiculatum	grass
Paspalum siccum	grass
Paspalum subarticulatum	grass
Paspalum umbrosum	grass
Paspalum urvillei	grass
Paspalum vaginatum	grass
Paspalum virgatum	grass
Paspalum wettsteinii	grass
Paspalum yaguaronense	grass
Passerina comosa	not assigned
Passerina ericoides	not assigned
Passerina glomerata	(shrub/tree)
Passerina paleacea	not assigned
Passerina vulgaris	(shrub/tree)
Passiflora actinia	not assigned
Passiflora alata	not assigned
Passiflora ambigua	forb
Passiflora amethystina	not assigned
Passiflora araujoi	not assigned
Passiflora auriculata	not assigned
Passiflora biflora	not assigned
Passiflora calcarata	not assigned
Passiflora candollei	not assigned
Passiflora capsularis	not assigned
Passiflora cauliflora	not assigned
Passiflora cincinnata	not assigned
Passiflora cinnabarina	not assigned
Passiflora coccinea	forb
Passiflora cookii	not assigned
Passiflora coriacea	not assigned
Passiflora costaricana	not assigned
Passiflora edulis	not assigned
Passiflora exsudans	not assigned
Passiflora filipes	not assigned
Passiflora foetida	forb
Passiflora galbana	not assigned
Passiflora glandulosa	not assigned
Passiflora helleri	not assigned
Passiflora herbertiana	not assigned
Passiflora incarnata	not assigned
Passiflora jorullensis	not assigned
Passiflora laurifolia	not assigned
Passiflora ligularis	not assigned
Passiflora lutea	forb
Passiflora mexicana	not assigned
Passiflora miersii	not assigned
Passiflora misera	not assigned
Passiflora mollissima	forb
Passiflora morifolia	forb
Passiflora multiflora	not assigned
Passiflora nitida	not assigned
Passiflora picturata	not assigned
Passiflora podadenia	not assigned
Passiflora pulchella	not assigned
Passiflora quadrangularis	not assigned
Passiflora riparia	not assigned
Passiflora seemannii	not assigned
Passiflora serrulata	not assigned
Passiflora sidifolia	not assigned
Passiflora suberosa	not assigned
Passiflora subpeltata	not assigned
Passiflora tetrandra	not assigned
Passiflora tricuspis	not assigned
Passiflora triloba	not assigned
Passiflora trisetosa	not assigned
Passiflora vespertilio	not assigned
Passiflora vitifolia	forb
Pastinaca sativa	forb
Pastinaca umbrosa	forb
Patagonula americana	(tree)
Patagonula bahiensis	(tree)
Patellifolia patellaris	not assigned
Patersonia fragilis	forb
Patersonia glabrata	forb
Patersonia lanata	forb
Patersonia longifolia	not assigned
Patersonia macrantha	forb
Patersonia maxwellii	forb
Patersonia occidentalis	forb
Patersonia sericea	forb
Patinoa paraensis	(tree)
Patrinia heterophylla	forb
Patrinia monandra	forb
Patrinia rupestris	forb
Patrinia scabiosaefolia	forb
Patrinia scabiosifolia	forb
Patrinia scabra	forb
Patrinia villosa	forb
Pau d'arco	not assigned
Pau jacare	not assigned
Pau para	not assigned
Paullinia acutangula	not assigned
Paullinia alata	not assigned
Paullinia baileyi	not assigned
Paullinia bracteosa	not assigned
Paullinia clavigera	not assigned
Paullinia costata	not assigned
Paullinia cuneata	not assigned
Paullinia cururu	not assigned
Paullinia elegans	not assigned
Paullinia eriocarpa	not assigned
Paullinia faginea	not assigned
Paullinia fibrigera	not assigned
Paullinia firma	not assigned
Paullinia fuscescens	not assigned
Paullinia glabra	not assigned
Paullinia glomerulosa	not assigned
Paullinia granatensis	not assigned
Paullinia grandifolia	not assigned
Paullinia hystrix	not assigned
Paullinia imberbis	not assigned
Paullinia ingaefolia	not assigned
Paullinia largifolia	not assigned
Paullinia mallophylla	not assigned
Paullinia meliifolia	not assigned
Paullinia obovata	not assigned
Paullinia obtusa	not assigned
Paullinia pinnata	not assigned
Paullinia pterocarpa	not assigned
Paullinia rhomboidea	not assigned
Paullinia rugosa	not assigned
Paullinia seminuda	not assigned
Paullinia serjaniaefolia	not assigned
Paullinia serjaniifolia	not assigned
Paullinia setosa	not assigned
Paullinia spicata	not assigned
Paullinia tomentosa	not assigned
Paullinia trigonia	not assigned
Paullinia turbacensis	not assigned
Paullinia venosa	not assigned
Paullinia xestophylla	(tree)
Paulownia catalpifolia	(tree)
Paulownia elongata	(tree)
Paulownia fargesii	(tree)
Paulownia fortunei	(tree)
Paulownia imperialis	(tree)
Paulownia kawakamii	(tree)
Paulownia tomentosa	(tree)
Pauridiantha floribunda	not assigned
Pauridiantha paucinervis	(shrub)
Pauridiantha pyramidata	not assigned
Pauridiantha rubens	not assigned
Pauridiantha symplocoides	(shrub/tree)
Pauridiantha viridiflora	not assigned
Pausandra extorris	not assigned
Pausandra flagellorachis	not assigned
Pausandra flagellorhachis	not assigned
Pausandra morisiana	(tree)
Pausandra trianae	(tree)
Pausinystalia brachythyrsa	not assigned
Pausinystalia brachythyrsum	not assigned
Pausinystalia lane-poolei	not assigned
Pausinystalia macroceras	not assigned
Pausinystalia pynaertii	not assigned
Pausinystalia talbotii	not assigned
Pavetta abyssinica	not assigned
Pavetta australiensis	not assigned
Pavetta gardeniifolia	not assigned
Pavetta gerstneri	not assigned
Pavetta montana	not assigned
Pavetta schumanniana	not assigned
Pavetta sylvatica	not assigned
Pavetta teitana	not assigned
Pavieasia anamensis	not assigned
Pavonia arabica	not assigned
Pavonia aurigloba	(shrub)
Pavonia cancellata	not assigned
Pavonia castanaefolia	not assigned
Pavonia clathrata	conflicting (forb vs. shrub)
Pavonia columella	conflicting (forb vs. shrub)
Pavonia dasypetala	not assigned
Pavonia elegans	not assigned
Pavonia fruticosa	not assigned
Pavonia gossweileri	not assigned
Pavonia hastata	(shrub)
Pavonia hirsuta	conflicting (forb vs. shrub)
Pavonia lasiopetala	(shrub)
Pavonia leptocalyx	(shrub)
Pavonia leucantha	not assigned
Pavonia oxyphyllaria	not assigned
Pavonia paniculata	not assigned
Pavonia patens	conflicting (forb vs. shrub)
Pavonia propinqua	not assigned
Pavonia rogersii	conflicting (forb vs. shrub)
Pavonia rosa-campestris	not assigned
Pavonia rosea	not assigned
Pavonia schiedeana	not assigned
Pavonia senegalensis	not assigned
Pavonia triloba	not assigned
Pavonia urens	(shrub)
Pavonia varians	not assigned
Paxistima canbyi	not assigned
Paxistima myrsinites	not assigned
Payena acuminata	not assigned
Payena dantung	not assigned
Payena dasyphylla	not assigned
Payena elliptica	not assigned
Payena endertii	not assigned
Payena lanceolata	not assigned
Payena lancifolia	not assigned
Payena leerii	(tree)
Payena lucida	not assigned
Payena maingayi	not assigned
Payena microphylla	not assigned
Payena obscura	not assigned
Payena pseudoterminalis	not assigned
Payena selangorica	not assigned
Paypayrola grandiflora	(tree)
Paypayrola guianensis	(tree)
Paypayrola longifolia	(tree)
Pearsonia aristata	legume
Pearsonia cajanifolia	conflicting (forb vs. shrub)
Pearsonia flava	conflicting (forb vs. shrub)
Pearsonia grandifolia	conflicting (forb vs. shrub)
Pearsonia mesopontica	conflicting (forb vs. shrub)
Pearsonia metallifera	legume
Pearsonia sessilifolia	conflicting (forb vs. shrub)
Pearsonia uniflora	conflicting (forb vs. shrub)
Pechuel-loeschea leubnitziae	(shrub)
Pectis ambigua	not assigned
Pectis angustifolia	forb
Pectis arenaria	not assigned
Pectis berlandieri	not assigned
Pectis capillaris	not assigned
Pectis depressa	not assigned
Pectis dichotoma	not assigned
Pectis filipes	not assigned
Pectis haenkeana	not assigned
Pectis humifusa	not assigned
Pectis incisifolia	not assigned
Pectis latisquama	not assigned
Pectis leptocephala	not assigned
Pectis liebmannii	not assigned
Pectis linifolia	not assigned
Pectis multiseta	not assigned
Pectis papposa	forb
Pectis propetes	not assigned
Pectis prostrata	not assigned
Pectis repens	not assigned
Pectis saturejoides	not assigned
Pectis uniaristata	not assigned
Pectocarya penicillata	forb
Pectocarya platycarpa	forb
Pectocarya recurvata	not assigned
Pedalium murex	forb
Pedicularis alaschanica	forb
Pedicularis artselaeri	not assigned
Pedicularis asplenifolia	forb
Pedicularis attollens	forb
Pedicularis bracteosa	forb
Pedicularis canadensis	conflicting (forb vs. shrub)
Pedicularis caucasica	forb
Pedicularis chinensis	not assigned
Pedicularis chroorrhyncha	forb
Pedicularis comosa	forb
Pedicularis condensata	forb
Pedicularis densiflora	forb
Pedicularis elongata	forb
Pedicularis flava	not assigned
Pedicularis foliosa	forb
Pedicularis groenlandica	forb
Pedicularis gyroflexa	forb
Pedicularis hirsuta	forb
Pedicularis integrifolia	forb
Pedicularis kerneri	forb
Pedicularis lanceolata	forb
Pedicularis lapponica	forb
Pedicularis ludwigii	forb
Pedicularis nordmanniana	forb
Pedicularis oederi	forb
Pedicularis palustris	forb
Pedicularis petiolaris	forb
Pedicularis procera	forb
Pedicularis racemosa	forb
Pedicularis recutita	forb
Pedicularis resupinata	forb
Pedicularis rex	forb
Pedicularis rostratocapitata	not assigned
Pedicularis rostrato-rapitata	forb
Pedicularis rostratospicata	not assigned
Pedicularis rostrato-spicata	forb
Pedicularis rubens	not assigned
Pedicularis sceptrum	forb
Pedicularis sceptrum-carolinum	forb
Pedicularis sibthorpii	forb
Pedicularis spicata	not assigned
Pedicularis striata	forb
Pedicularis sylvatica	forb
Pedicularis tatarinowii	not assigned
Pedicularis tuberosa	forb
Pedicularis verticillata	forb
Pedicularis wilhelmsiana	forb
Pedilanthus macrocarpus	(shrub)
Pedilanthus tithymaloides	(shrub)
Pediocactus simpsonii	not assigned
Peganum harmala	forb
Peganum multisectum	forb
Peganum nigellastrum	not assigned
Pegia nitida	(shrub/tree)
Pegolettia gariepina	not assigned
Pegolettia oxyodonta	not assigned
Pegolettia pinnatilobata	not assigned
Pegolettia senegalensis	not assigned
Pehria compacta	not assigned
Peixotoa goiana	not assigned
Peixotoa jussieuana	not assigned
Peixotoa paludosa	not assigned
Peixotoa reticulata	not assigned
Pelargonium abrotanifolium	not assigned
Pelargonium acetosum	not assigned
Pelargonium alchemilloides	forb
Pelargonium alternans	forb
Pelargonium anethifolium	forb
Pelargonium antidysentericum	forb
Pelargonium apetalum	forb
Pelargonium articulatum	forb
Pelargonium asarifolium	forb
Pelargonium australe	not assigned
Pelargonium betulinum	forb
Pelargonium candicans	forb
Pelargonium capitatum	forb
Pelargonium carnosum	forb
Pelargonium ceratophyllum	not assigned
Pelargonium chamaedryfolium	forb
Pelargonium citronellum	forb
Pelargonium columbinum	forb
Pelargonium cordifolium	forb
Pelargonium crassicaule	not assigned
Pelargonium crithmifolium	forb
Pelargonium cucullatum	forb
Pelargonium dasyphyllum	forb
Pelargonium dolomiticum	forb
Pelargonium echinatum	forb
Pelargonium exstipulatum	forb
Pelargonium glutinosum	not assigned
Pelargonium grandicalcaratum	forb
Pelargonium grandiflorum	not assigned
Pelargonium graveolens	(shrub)
Pelargonium greytonense	not assigned
Pelargonium grossularioides	forb
Pelargonium helmsii	not assigned
Pelargonium hispidum	not assigned
Pelargonium incrassatum	forb
Pelargonium inodorum	not assigned
Pelargonium karooicum	forb
Pelargonium klinghardtense	not assigned
Pelargonium lobatum	forb
Pelargonium longifolium	forb
Pelargonium luridum	forb
Pelargonium magenteum	forb
Pelargonium mossambicense	forb
Pelargonium myrrhifolium	forb
Pelargonium oblongatum	forb
Pelargonium ovale	not assigned
Pelargonium papilionaceum	forb
Pelargonium peltatum	conflicting (forb vs. shrub)
Pelargonium pillansii	forb
Pelargonium pinnatum	forb
Pelargonium praemorsum	forb
Pelargonium quercifolium	(shrub)
Pelargonium radulifolium	forb
Pelargonium rapaceum	forb
Pelargonium reflexipetalum	forb
Pelargonium rodneyanum	not assigned
Pelargonium scabroide	forb
Pelargonium scabrum	forb
Pelargonium senecioides	forb
Pelargonium sericifolium	forb
Pelargonium stipulaceum	forb
Pelargonium suburbanum	conflicting (forb vs. shrub)
Pelargonium ternatum	forb
Pelargonium ternifolium	forb
Pelargonium tomentosum	not assigned
Pelargonium triste	forb
Pelargonium vitifolium	not assigned
Pelargonium whytei	forb
Pelargonium zonale	forb
Pelecyphora strobiliformis	not assigned
Peliosanthes teta	forb
Pellacalyx axillaris	(tree)
Pellacalyx lobbii	(tree)
Pellacalyx saccardianus	(tree)
Pellaea angulosa	(fern)
Pellaea boivinii	(fern)
Pellaea calomelanos	(fern)
Pellaea doniana	(fern)
Pellaea dura	(fern)
Pellaea falcata	(fern)
Pellaea longipilosa	(fern)
Pellaea pectiniformis	(fern)
Pellaea quadripinnata	(fern)
Pellaea rotundifolia	(fern)
Pellaea viridis	(fern)
Pelliciera rhizophorae	not assigned
Peltaea trinervis	not assigned
Peltandra virginica	forb
Peltanthera floribunda	not assigned
Peltaria alliacea	not assigned
Peltaria angustifolia	forb
Peltastes peltatus	not assigned
Peltigera aphthosa	(lichen)
Peltiphyllum peltatum	not assigned
Peltogyne angustiflora	(legume?)
Peltogyne catingae	(tree)
Peltogyne confertiflora	(legume?)
Peltogyne excelsa	(tree)
Peltogyne heterophylla	(legume?)
Peltogyne lecointei	(legume?)
Peltogyne maranhensis	(legume?)
Peltogyne paniculata	(legume?)
Peltogyne paradoxa	(legume?)
Peltogyne porphyrocardia	(legume?)
Peltogyne prancei	(legume?)
Peltogyne pubescens	(legume?)
Peltogyne purpurea	(tree)
Peltogyne subsessilis	(legume?)
Peltogyne venosa	(tree)
Peltophorum africanum	(tree)
Peltophorum dasyrachis	(legume?)
Peltophorum dasyrrhachis	(legume?)
Peltophorum dubium	(legume?)
Peltophorum grande	(legume?)
Peltophorum inerme	(tree)
Peltophorum pterocarpum	(tree)
Peltophorum vogelianum	(legume?)
Pemphis acidula	(shrub/tree)
Pemphis madagascariensis	not assigned
Penaea cneorum	not assigned
Penaea mucronata	(shrub)
Peniocereus cuixmalensis	not assigned
Peniocereus rosei	not assigned
Pennantia baylisiana	not assigned
Pennantia corymbosa	(tree)
Pennantia cunninghamii	(shrub/tree)
Pennisetum alopecuroides	grass
Pennisetum americanum	grass
Pennisetum bambusiforme	grass
Pennisetum basedowii	grass
Pennisetum centrasiaticum	grass
Pennisetum ciliare	grass
Pennisetum clandestinum	grass
Pennisetum dichotomum	grass
Pennisetum divisum	grass
Pennisetum flaccidum	grass
Pennisetum foermerianum	grass
Pennisetum glaucocladum	grass
Pennisetum glaucum	grass
Pennisetum hordeoides	grass
Pennisetum longissimum	grass
Pennisetum macrostachyum	grass
Pennisetum macrourum	grass
Pennisetum massaicum	grass
Pennisetum mezianum	grass
Pennisetum mollissimum	grass
Pennisetum orientale	grass
Pennisetum pedicellatum	grass
Pennisetum polystachion	grass
Pennisetum polystachyon	grass
Pennisetum polystachyum	grass
Pennisetum purpureum	grass
Pennisetum setaceum	grass
Pennisetum setigerum	grass
Pennisetum setosum	grass
Pennisetum sieberianum	grass
Pennisetum sphacelatum	grass
Pennisetum spicatum	grass
Pennisetum thunbergii	grass
Pennisetum trachyphyllum	grass
Pennisetum trisetum	grass
Pennisetum typhoides	grass
Pennisetum unisetum	grass
Pennisetum villosum	grass
Pennisetum violaceum	grass
Penstemon acuminatus	forb
Penstemon albertinus	conflicting (forb vs. shrub)
Penstemon albidus	forb
Penstemon ambiguus	conflicting (forb vs. shrub)
Penstemon anguineus	forb
Penstemon angustifolius	conflicting (forb vs. shrub)
Penstemon australis	forb
Penstemon azureus	conflicting (forb vs. shrub)
Penstemon baccharifolius	conflicting (forb vs. shrub)
Penstemon barbatus	forb
Penstemon caespitosus	conflicting (forb vs. shrub)
Penstemon campanulatus	forb
Penstemon cardwellii	conflicting (forb vs. shrub)
Penstemon centranthifolius	(shrub)
Penstemon cinicola	conflicting (forb vs. shrub)
Penstemon clevelandii	conflicting (forb vs. shrub)
Penstemon cobaea	forb
Penstemon comarrhenus	forb
Penstemon confertus	conflicting (forb vs. shrub)
Penstemon cordifolius	not assigned
Penstemon corymbosus	not assigned
Penstemon cusickii	conflicting (forb vs. shrub)
Penstemon cyananthus	forb
Penstemon cyaneus	conflicting (forb vs. shrub)
Penstemon cyathophorus	forb
Penstemon davidsonii	forb
Penstemon deustus	conflicting (forb vs. shrub)
Penstemon digitalis	forb
Penstemon eatonii	forb
Penstemon ellipticus	conflicting (forb vs. shrub)
Penstemon eriantherus	conflicting (forb vs. shrub)
Penstemon euglaucus	forb
Penstemon fendleri	forb
Penstemon floridus	conflicting (forb vs. shrub)
Penstemon fruticiformis	not assigned
Penstemon fruticosus	(shrub)
Penstemon gairdneri	conflicting (forb vs. shrub)
Penstemon gentianoides	(shrub)
Penstemon glaber	conflicting (forb vs. shrub)
Penstemon glandulosus	conflicting (forb vs. shrub)
Penstemon gloxinioides	(shrub)
Penstemon gracilis	forb
Penstemon grandiflorus	forb
Penstemon grinnellii	conflicting (forb vs. shrub)
Penstemon hartwegii	(shrub)
Penstemon havardii	forb
Penstemon heterodoxus	conflicting (forb vs. shrub)
Penstemon heterophyllus	conflicting (forb vs. shrub)
Penstemon hirsutus	forb
Penstemon humilis	conflicting (forb vs. shrub)
Penstemon incertus	(shrub)
Penstemon kunthii	(shrub)
Penstemon laetus	conflicting (forb vs. shrub)
Penstemon laevigatus	forb
Penstemon laevis	conflicting (forb vs. shrub)
Penstemon lemmonii	not assigned
Penstemon leonardii	conflicting (forb vs. shrub)
Penstemon linarioides	conflicting (forb vs. shrub)
Penstemon lyallii	conflicting (forb vs. shrub)
Penstemon monoensis	forb
Penstemon multiflorus	forb
Penstemon murrayanus	forb
Penstemon neotericus	conflicting (forb vs. shrub)
Penstemon newberryi	conflicting (forb vs. shrub)
Penstemon nitidus	conflicting (forb vs. shrub)
Penstemon ophianthus	forb
Penstemon pachyphyllus	forb
Penstemon pallidus	forb
Penstemon palmeri	forb
Penstemon patens	conflicting (forb vs. shrub)
Penstemon pennellianus	forb
Penstemon platyphyllus	conflicting (forb vs. shrub)
Penstemon procerus	conflicting (forb vs. shrub)
Penstemon pseudospectabilis	conflicting (forb vs. shrub)
Penstemon pumilus	conflicting (forb vs. shrub)
Penstemon rattanii	forb
Penstemon richardsonii	conflicting (forb vs. shrub)
Penstemon roezlii	conflicting (forb vs. shrub)
Penstemon rostriflorus	conflicting (forb vs. shrub)
Penstemon rupicola	conflicting (forb vs. shrub)
Penstemon rydbergii	conflicting (forb vs. shrub)
Penstemon secundiflorus	forb
Penstemon sepalulus	conflicting (forb vs. shrub)
Penstemon serrulatus	conflicting (forb vs. shrub)
Penstemon speciosus	forb
Penstemon spectabilis	conflicting (forb vs. shrub)
Penstemon strictus	forb
Penstemon subglaber	forb
Penstemon thurberi	conflicting (forb vs. shrub)
Penstemon triphyllus	conflicting (forb vs. shrub)
Penstemon utahensis	forb
Penstemon venustus	conflicting (forb vs. shrub)
Penstemon virens	conflicting (forb vs. shrub)
Penstemon virgatus	forb
Penstemon watsonii	conflicting (forb vs. shrub)
Penstemon whippleanus	conflicting (forb vs. shrub)
Penstemon wilcoxii	conflicting (forb vs. shrub)
Pentacalia lanceolifolia	forb
Pentace acuta	not assigned
Pentace adenophora	(tree)
Pentace borneensis	(tree)
Pentace burmanica	not assigned
Pentace curtisii	(tree)
Pentace erectinervia	(tree)
Pentace eximia	not assigned
Pentace griffithii	not assigned
Pentace hirtula	not assigned
Pentace laxiflora	(tree)
Pentace laxifolia	(tree)
Pentace macrophylla	not assigned
Pentace oligolepis	not assigned
Pentace perakensis	not assigned
Pentace polyantha	not assigned
Pentace strychnoidea	not assigned
Pentace triptera	(tree)
Pentaceras australis	not assigned
Pentachlaena orientalis	(shrub/tree)
Pentachondra pumila	(shrub)
Pentaclethra eetveldeana	(legume?)
Pentaclethra macroloba	(tree)
Pentaclethra macrophylla	(legume?)
Pentacme contorta	(tree)
Pentacme suavis	(tree)
Pentadesma butyracea	(tree)
Pentadesma grandifolia	(tree)
Pentadesma lebrunii	(tree)
Pentaglottis sempervirens	forb
Pentagonia donnell-smithii	(tree)
Pentagonia macrophylla	(tree)
Pentagonia parvifolia	(tree)
Pentagonia spathicalyx	(tree)
Pentagonia subauriculata	not assigned
Pentagonia williamsii	not assigned
Pentagonia wurdackii	not assigned
Pentalinon luteum	not assigned
Pentameris oreophila	grass
Pentamerista neotropica	not assigned
Pentanisia angustifolia	conflicting (forb vs. shrub)
Pentanisia confertifolia	forb
Pentanisia monticola	forb
Pentanisia ouranogyne	not assigned
Pentanisia prunelloides	forb
Pentanisia renifolia	forb
Pentanisia schweinfurthii	forb
Pentanisia sykesii	forb
Pentapanax warmingiana	not assigned
Pentapanax warmingianus	not assigned
Pentaphragma ellipticum	forb
Pentaphylax arborca	(shrub/tree)
Pentaphylax euryoides	(tree)
Pentaphylloides dryadanthoides	(shrub)
Pentaphylloides floribunda	(shrub)
Pentaphylloides fruticosa	(shrub)
Pentaplaris huaoranica	(tree)
Pentapogon quadrifidus	grass
Pentarhopalopilia perrieri	not assigned
Pentarrhinum abyssinicum	not assigned
Pentarrhinum insipidum	not assigned
Pentas angustifolia	forb
Pentas bussei	conflicting (forb vs. shrub)
Pentas decora	forb
